,OF,REM,SWS
4245,0.010278997643618584,0.005944726961676114,0.0018045624979369198
4246,0.01233618634340656,0.005081754403788302,0.0016033769346558253
4247,0.010961775221703019,0.005652514466073789,0.0014947584516151545
4248,0.012769998419817912,0.005927402791809571,0.0021165831258281183
4249,0.013571333065917901,0.005984824967875817,0.003277215850405373
4250,0.012221796788583794,0.0038697554799249708,0.003683368506172821
4251,0.00980676630496125,0.004574910337622202,0.0030696815596661514
4252,0.009799559980065395,0.003502539519488672,0.003011610885262657
4253,0.006036556036556038,0.004451671994044876,0.0039020276077286866
4254,0.007618214116409062,0.004031583607854795,0.004120480615087703
4255,0.009729320018128684,0.005782368917962139,0.0034164799419036706
4256,0.011757466360354447,0.00599987896598066,0.0029458112508959967
4257,0.008950125285865357,0.004042671076569381,0.00357691529494303
4258,0.006820699690735792,0.005579646342358208,0.003912930076258273
4259,0.0055288574241642826,0.006566986058511482,0.004878666103627583
4260,0.005660698440481834,0.006760279895873116,0.004163594494873385
4261,0.006018930928678221,0.008262920381564452,0.004606154844983812
4262,0.005896076112682611,0.0060263339924356875,0.00352349756047753
4263,0.007606275927575567,0.0063827478234257905,0.0036215684674852627
4264,0.005728029825502749,0.00750799420290946,0.004087642369614636
4265,0.008666473919181501,0.006324802002768105,0.004230941973623021
4266,0.005276853110788129,0.005467370043641231,0.0037677739141529585
4267,0.007544067110854115,0.005220306999968018,0.0032247285328949426
4268,0.006725628296025407,0.0049367466049000394,0.003967876841528614
4269,0.00558906930748086,0.0028790983028271163,0.004308083630117527
4270,0.005144534566917238,0.0025001269916524156,0.003728070422985677
4271,0.007932817950868492,0.002729633831328747,0.004640614478827114
4272,0.008926596200964433,0.0038282182349978957,0.0038726741500239178
4273,0.009517688488807624,0.004428735106701207,0.004813742155806872
4274,0.007540203478831637,0.0031400614451461916,0.004046771581440303
4275,0.008760069319636106,0.0034074400176095088,0.003429565640659632
4276,0.006793610854982697,0.003854607413929448,0.004545498158749315
4277,0.00972176640046676,0.001988651649668599,0.004155691081731144
4278,0.00820939322744377,0.004060186517813637,0.0039125691976231265
4279,0.011017342064273473,0.004591842557944253,0.0032798702752477797
4280,0.010123280249634041,0.005583951516154907,0.003467401456615632
4281,0.01026080818499591,0.006258261512498801,0.0032355985052441136
4282,0.008659224182689886,0.005744528541138712,0.0031969032508323723
4283,0.012661946957975838,0.005933529747089071,0.0038873205206024926
4284,0.012006562096814805,0.0075187273492358245,0.0036936184856061582
4285,0.0096143227009653,0.0069471645742832195,0.004408800410341243
4286,0.011271299899458744,0.0072367839316991875,0.005068029898538374
4287,0.012934658602528638,0.004628892764485985,0.005235738409852433
4288,0.012864462052187683,0.004632235310201412,0.005048155918726027
4289,0.010276740240639159,0.004216754105246523,0.005213070613686947
4290,0.00674993878964998,0.002439174134089388,0.005633484816843831
4291,0.008494911292745228,0.005233241334936251,0.004712979466851822
4292,0.00570979695528432,0.004019464527939105,0.00505700001077505
4293,0.007577059923630322,0.0037541272287035,0.003343526872032265
4294,0.00929759169831372,0.004581564073089497,0.003095260329466801
4295,0.009111963714851802,0.005184733659309931,0.0027128897467880515
4296,0.009795218820489577,0.005975327246513687,0.0031315790868949576
4297,0.014630836471991706,0.006547445022021294,0.0028483150131840425
4298,0.008093310620386433,0.008291833715562531,0.003023309510212438
4299,0.006010248609526588,0.006265476519713808,0.0030183812079035504
4300,0.0060709380203965045,0.004533808940588601,0.0027785807754991117
4301,0.00876566941548891,0.00475591263726857,0.0032839570975164195
4302,0.004433886744356058,0.004200601658228776,0.0031720308453744503
4303,0.005158816981921675,0.003209333039841514,0.0041878007286327784
4304,0.007948663183320223,0.00444058452533029,0.00451538446145534
4305,0.012454265883868774,0.0037066793846454865,0.005198136053297841
4306,0.014153786446205218,0.0036947892032637795,0.005602052458755078
4307,0.009989095007145544,0.00350156121342562,0.00383634085483084
4308,0.00827802696033743,0.002200926241961032,0.0039128197602773885
4309,0.008800572338478476,0.004527164611910375,0.0035087186396893636
4310,0.005860218134586366,0.003158595955206125,0.003677273176908244
4311,0.007198337162236078,0.0036449488991861876,0.0037840869967218195
4312,0.005436173667220598,0.0049188382239229705,0.004376754045475154
4313,0.0077589979214527935,0.00477302985777562,0.003975268012247982
4314,0.007412009036557772,0.004656341774985843,0.004225654503004273
4315,0.007227553166181326,0.004511837816922563,0.0037356788050162478
4316,0.009430778474099774,0.004359109189617664,0.0037086086315670295
4317,0.008936537456393051,0.007529598461801852,0.004153785779363591
4318,0.008588506693199835,0.005295555041317755,0.003998354838108306
4319,0.00842050381761573,0.006371745015812814,0.0032411750208360384
4320,0.006774379518061829,0.006618384753977975,0.004004949852407479
4321,0.009726541676000157,0.005406768372870068,0.0038102147809389725
4322,0.008444249960495448,0.004132471420607014,0.003980021861377794
4323,0.0071892641387226236,0.003760225963615794,0.003719157917925253
4324,0.005251457327269601,0.006182743809862455,0.0038452422427769114
4325,0.005188901217782084,0.005113859774876724,0.0038769337151463505
4326,0.006877916173945055,0.004813657779759475,0.00401816067496061
4327,0.0071277933191290594,0.003991770940923484,0.004395850682445444
4328,0.009076192559947073,0.005229042771415654,0.0044547919124190314
4329,0.007656893848229589,0.0066477935122002925,0.004076440594160163
4330,0.008493044594127626,0.006133311133311133,0.0049743733410913685
4331,0.006339308505373487,0.007223592477829766,0.0037129143754721576
4332,0.006624349043121606,0.007613459986341342,0.004071830412354295
4333,0.00705177961495651,0.005879889100228085,0.0041745337353966015
4334,0.006931876787472456,0.0057766746749797595,0.0032457031070282226
4335,0.006423309943165538,0.0055068566085515235,0.003344593259847497
4336,0.007936290878529146,0.0056700424497034664,0.0034201753697333946
4337,0.0061544619306352156,0.003984000933153475,0.003782363258885844
4338,0.008721172529836792,0.005510443730782715,0.002990117227405363
4339,0.00867003367003367,0.0032500393517342677,0.003593001759411622
4340,0.008991583359814407,0.00443961876165266,0.0047425139489854435
4341,0.008611905543313486,0.00348505229861162,0.0038387412963684156
4342,0.012316303832549317,0.0036575038269953523,0.004512535059530438
4343,0.012931706614017083,0.006054541817253682,0.003972731014738962
4344,0.016059989615946298,0.005132406827322082,0.0046008459952990004
4345,0.011536327691562348,0.002761798778747932,0.0038123084891392416
4346,0.00752309931010292,0.005308326325275479,0.0032232097640418136
4347,0.00606038900262727,0.004873281144467585,0.0028139075442619355
4348,0.005914743098858622,0.005481539803573701,0.0023839599879661513
4349,0.006936608651410096,0.005223241918157172,0.0022184270104146837
4350,0.007321973386955336,0.008457430830312189,0.0035702880545148002
4351,0.007563211624583466,0.00839807399129433,0.003158379028949137
4352,0.004425812187545039,0.008563351275215682,0.003821288281997064
4353,0.00450226000767517,0.005898232338910306,0.004581602270354195
4354,0.0046678752454925735,0.006200340776611964,0.00469233899126041
4355,0.005407218132849902,0.005665329648380496,0.004426532477785418
4356,0.0044683989629838,0.007778442524205237,0.0037600612022800008
4357,0.005447547505309237,0.005659770236041423,0.0024961949538220727
4358,0.005813507257550578,0.005868980360505784,0.003121369300105818
4359,0.005527468253100022,0.004584464499718738,0.0025941333106202138
4360,0.005841160444048531,0.004943527909629604,0.0030678763113277745
4361,0.006839323265316045,0.004252966117372897,0.002842722249501911
4362,0.007507818428396045,0.004102796136694442,0.002295708058419923
4363,0.005805953639888658,0.007045117468846282,0.004466588881072702
4364,0.005724209605076031,0.006176152786322279,0.004239250733857822
4365,0.004077607777968789,0.007342293613480055,0.004533405303821329
4366,0.005065178169871311,0.008076239516917483,0.0028343399452798526
4367,0.005889824842893434,0.0074735214565723055,0.003399611003617167
4368,0.006013200598038143,0.006724656385673336,0.0028127505092065954
4369,0.006543646886607174,0.005868190190224089,0.0024731970648765723
4370,0.010025908040348473,0.005163373976933299,0.002927846849264415
4371,0.009654304780658573,0.005506053895884405,0.002469139318137778
4372,0.008028887812281315,0.004058963635234822,0.002689992181923088
4373,0.008936711102776084,0.005093045686266024,0.0025429757710189143
4374,0.011499731716338215,0.00394045063536589,0.00310350409734077
4375,0.010832104785173375,0.004500925941603908,0.004271067915135713
4376,0.00943038776973795,0.004518874095145282,0.004003867486553401
4377,0.010586525387969432,0.005148878114979811,0.0053429752201141385
4378,0.009142959594223132,0.0046728381474144196,0.005106989398206655
4379,0.013253820654542676,0.005556489963269624,0.006387504808151959
4380,0.0134331105450239,0.004640607352471759,0.00789147849240299
4381,0.017041699442421464,0.006960089502462384,0.007757054621461401
4382,0.017494048270221555,0.007215929080335859,0.007893276899440227
4383,0.019400598732728692,0.006028657469335435,0.007391609687854923
4384,0.014720741886806868,0.005622773334637742,0.00605446513767007
4385,0.011812989791329142,0.010016844423624086,0.00609260881217738
4386,0.013040539484582806,0.008072545784410192,0.004630594538144616
4387,0.01450715683567669,0.008799381145500683,0.0036300653635014187
4388,0.015858169107266576,0.01109636440144915,0.0042002955100027516
4389,0.00967210353491942,0.00829843728148813,0.004364247291828186
4390,0.009096161893995829,0.009847597474716118,0.005008064183719038
4391,0.010838182408579521,0.008354338693321745,0.0045162079830800925
4392,0.009853520593592796,0.006063619368704115,0.0031757576441705875
4393,0.008745048907503782,0.007516604550502856,0.0030700270453737325
4394,0.011201580876671129,0.0049485511349918136,0.0036062493539583793
4395,0.008086625234639676,0.005473061151027254,0.001889222744384532
4396,0.0066048572366261896,0.006204724340317561,0.0019850189187631405
4397,0.007235540899800827,0.005075179058229905,0.0016299562447482324
4398,0.006745163514116584,0.00864416186450085,0.0013986920458415064
4399,0.005719434329542633,0.006254702610634815,0.0015291624998866908
4400,0.006162840368616543,0.008507876304486475,0.0018787726568928417
4401,0.006911864041827941,0.005115574946083421,0.0017471058303107608
4402,0.007344504005153824,0.006958728653643907,0.001600630152248026
4403,0.008344490113443181,0.006749778783677091,0.001979326101051833
4404,0.008367932375152593,0.0067138009510890875,0.0018936285423188349
4405,0.006861810471918775,0.004153492458577205,0.0028097771086985266
4406,0.009925757488934381,0.004432921127836382,0.0034341735270289326
4407,0.007550882731388146,0.003316388570625859,0.003955860096075813
4408,0.00919392480764322,0.0032941603280586336,0.004807734638243113
4409,0.006735092023900688,0.0023195479975140995,0.00499092672436278
4410,0.006111006923281291,0.003940560381238347,0.005575818634370251
4411,0.007428548854541635,0.0031778485168315676,0.005624467126778376
4412,0.005351694701875207,0.0036791206282731706,0.005440731157218061
4413,0.005479324793404215,0.0037588557080082507,0.004243371177520882
4414,0.00606321075635155,0.0028853067836118688,0.00503171541692343
4415,0.008842204058810556,0.004300633453175827,0.004147778261799834
4416,0.006625781625781625,0.005400139722173621,0.0036709250345613982
4417,0.007559391404156746,0.0024042247771061333,0.0053547214641205395
4418,0.006138269405417419,0.0035038031648201144,0.005343294780891083
4419,0.007503520680415987,0.0031688963892353723,0.005368526624710227
4420,0.007533691739467913,0.0016554286893269944,0.0042863094789134856
4421,0.009286608564586902,0.0034809478029817014,0.003245845064026882
4422,0.009923196204784653,0.0052076705466535984,0.004477233945646888
4423,0.009510568987103283,0.004877545555511659,0.004181867610218919
4424,0.008318182686413733,0.006370252471947386,0.00428905797164657
4425,0.008120963806884386,0.005856895772150011,0.004260861548997143
4426,0.00884476534296029,0.0047544828053302625,0.003689071000724557
4427,0.009716383362592748,0.006771260754311603,0.0028576790441197223
4428,0.00910849078719115,0.007448847448847451,0.003605690662701449
4429,0.008455146271030748,0.006318847505288184,0.00443286981807783
4430,0.00815538920232061,0.003780118186897848,0.004750478078675304
4431,0.009112354419213625,0.002736143329363668,0.003206874447244247
4432,0.010910245657538073,0.004260450785874515,0.0027147873526918217
4433,0.01029297617745271,0.005386048352150049,0.0026738618341083675
4434,0.009937131327023023,0.0053054760681879335,0.002758925717323252
4435,0.00804078258951905,0.004929301708962726,0.0020166847362533035
4436,0.007951137644278438,0.00541820702837652,0.002483966128033925
4437,0.00870793199313055,0.00521991191482717,0.0021544257830852596
4438,0.009975550589269,0.004612139273156222,0.0028539813208534326
4439,0.010906946376260456,0.003717559904000582,0.003370254980424472
4440,0.011340584806288778,0.004987830750542614,0.004455148515240966
4441,0.00968365101939109,0.004666601446262464,0.0036968048216122176
4442,0.008346790928018365,0.005332514315565162,0.003248719265668418
4443,0.006228478701402889,0.0054937310022055786,0.003069531051041067
4444,0.005951512720465789,0.005284219860491047,0.002788134652541432
4445,0.007100053309439591,0.004973651583821076,0.001955136115382649
4446,0.005772960827112451,0.00565313844974862,0.0029802905534800765
4447,0.005876063367038096,0.005157519818536768,0.0024627213225056057
4448,0.0063976536900724615,0.005222467425857257,0.0029715986803814233
4449,0.0072689678285346145,0.006745188270612002,0.0027332374867043586
4450,0.008983812684173696,0.00583153193322685,0.0032817636053383364
4451,0.005716699399009868,0.003584958669704432,0.003311557471804005
4452,0.007450992649548606,0.005729948018083612,0.004447362259380749
4453,0.008199321737227873,0.003701091751939209,0.004179280743225273
4454,0.006689900552716436,0.0022392328324531714,0.003720503943924591
4455,0.006954450817266702,0.00431217871895838,0.0029630025854987334
4456,0.005919084258434439,0.0045198900283646044,0.0033853451804145176
4457,0.005809166097974762,0.004603674153183521,0.005417409161631042
4458,0.010799068560801412,0.005781989510803071,0.0048517738040080105
4459,0.010630501334472455,0.005160520584249398,0.005136884173864142
4460,0.01299352472637671,0.00505422386778319,0.0062755417840163604
4461,0.013309170439134337,0.006689939062820419,0.0054237305238846074
4462,0.011555168324121394,0.007908594857747399,0.004574510406559713
4463,0.008504461843812023,0.007865753204736257,0.004145229877125102
4464,0.011342408093310621,0.009491547372903307,0.0040094120910761895
4465,0.009936176271916343,0.007783428122411176,0.0036768949249688858
4466,0.00951985906859553,0.008886248716757193,0.0035900993374028815
4467,0.009965782980223414,0.008458606678945664,0.003700289609380519
4468,0.009167791026996804,0.007745258507970375,0.003188334521154244
4469,0.010746149825572206,0.0077155581392869535,0.0035563195578603903
4470,0.009473278426347018,0.010809952759105302,0.003960212018763637
4471,0.008444249960495446,0.010424609916135337,0.004286042668169017
4472,0.00792344104618473,0.012279816856088041,0.00526030894289754
4473,0.007883458966491457,0.008360249292452682,0.005123522257574647
4474,0.00797831330322305,0.009453167673506657,0.004469117597006658
4475,0.0073339983989803475,0.010317701758379724,0.004241339896193518
4476,0.006582934380768316,0.007920757836012074,0.004327902879520753
4477,0.00761161555385382,0.007307563748241715,0.004686355418250643
4478,0.006195616123413957,0.006861333895232201,0.003920091208226803
4479,0.008983118098641564,0.009481344142361093,0.004364913463526715
4480,0.012843103547074665,0.009714955477667342,0.0037995346546964427
4481,0.012775728750457993,0.005425926866604834,0.00376509811024449
4482,0.012238032725397347,0.005819764040103023,0.002952107813432929
4483,0.011310153277662301,0.006964084252219845,0.0031992258725694776
4484,0.013835622860893617,0.00592448041600584,0.0032497907844595063
4485,0.014054547538302051,0.005955381718093583,0.002215276591239611
4486,0.011011655145229152,0.003981959659925762,0.0027375808577657576
4487,0.010874040386675768,0.005902010732519208,0.0031858229084731405
4488,0.0075962044373596715,0.0056995264622383265,0.003568574893690457
4489,0.007015487520902683,0.005917324985121597,0.002703358103974437
4490,0.005267693264083155,0.004100554185299948,0.002985770435693394
4491,0.006551678031822436,0.00507304685270787,0.003047488378767269
4492,0.0053035078305836425,0.00552514340649934,0.0034762344315503024
4493,0.005859436725862717,0.007262520906588704,0.0021453687555382473
4494,0.0054868349994703774,0.005155139900902613,0.0024978402867462963
4495,0.004367510414441823,0.004778002913596133,0.0027496796988322413
4496,0.003985444960174202,0.005784011970452648,0.003317912185400629
4497,0.005599097386100996,0.004275683512971648,0.003431428184895058
4498,0.00580638775584624,0.0042939201413777685,0.0022930656058545123
4499,0.006042242955600356,0.005831870577633289,0.0036299550475205333
4500,0.007874038650211935,0.005407803119667526,0.0036022435020894193
4501,0.011818589887181943,0.004736224227749651,0.002930547452889518
4502,0.01057641048615778,0.003761790626197406,0.0037771892548471905
4503,0.007789038745717445,0.005371386303589694,0.0044338216140989645
4504,0.00715405733456275,0.006902178173364614,0.004682476400504136
4505,0.008754252165804513,0.0057621662706408465,0.004291033397350809
4506,0.00891222696276848,0.007269829981694388,0.005274709026635068
4507,0.009671973300132147,0.007779122948614477,0.004794676304691713
4508,0.009319557965767352,0.009241267207368902,0.005958463724257252
4509,0.005995011139415471,0.006355251778980594,0.006044576892034518
4510,0.007666314164509111,0.009201347930161493,0.006250795942629531
4511,0.005791627813288462,0.010042851059800214,0.005184489367848381
4512,0.005428533226367161,0.007411235970558007,0.0046326965279199495
4513,0.0031082702562846964,0.0097189220070576,0.005056444155057407
4514,0.003241022916113169,0.0075749674054758805,0.00583766858034963
4515,0.005706931789964281,0.007390948662135105,0.00511489623199947
4516,0.005761500165832295,0.005482925737163025,0.00534041117246048
4517,0.007733254845168202,0.004978408283493029,0.0046408154420481094
4518,0.007121585460935641,0.003944025215211657,0.003871993440560467
4519,0.008167327391154106,0.0038325265443909518,0.004025305288787569
4520,0.005299210082603585,0.005074131769047024,0.003606958013737675
4521,0.00692419293502326,0.0056844317013808555,0.002898230856628391
4522,0.007865443154251818,0.0036451276281784756,0.002810509397971891
4523,0.005641770984731273,0.004419522724607471,0.0032336632721840734
4524,0.005297213149198708,0.0033939883092425466,0.0028826001938482685
4525,0.005863256946289437,0.005051100813812678,0.0025554645662503907
4526,0.007871911482019786,0.0047370802455548216,0.0025809039445403087
4527,0.007826633187644018,0.004973651583821076,0.0032256991424942125
4528,0.005460180279674864,0.006233440131745216,0.0031228658347302414
4529,0.0059291123370545755,0.004330998568286704,0.003689440160934768
4530,0.0055103640843713044,0.004475054136071085,0.004772771313603363
4531,0.010129531519423217,0.003491220016643745,0.0040074289689081685
4532,0.007134956232429157,0.005374960883435461,0.004225735743455313
4533,0.00780436303902008,0.004939382651247058,0.003980325444115891
4534,0.005001710416872872,0.00804439126473025,0.0026686915207716436
4535,0.010485332958257145,0.00840742433962773,0.003612252325657564
4536,0.012745948395767892,0.005068738543314814,0.004050603565241471
4537,0.01384157024951249,0.00762038965428796,0.005186491303594541
4538,0.01816032944191789,0.006635480025310534,0.004715077765925223
4539,0.014565588843567184,0.006778626270151695,0.00507503539090596
4540,0.010946103635634322,0.005735614040698787,0.005325624555208531
4541,0.013953832636143105,0.006547078157247651,0.006786917927133643
4542,0.017502774000968942,0.007292779411423479,0.006734870163221473
4543,0.01652666427034658,0.004921625769083397,0.006418829415747753
4544,0.018688995855060835,0.005217955302701065,0.006994929398627395
4545,0.018534276927778735,0.004042332432162941,0.005131905416959347
4546,0.017993542091015016,0.0047024444482071616,0.004433639734507467
4547,0.010752184037382593,0.0035142102091254637,0.004303184403338487
4548,0.010467186911230233,0.003272976239077935,0.0046376496299454706
4549,0.010728307659715603,0.004102485712655204,0.00559896446645291
4550,0.011834739000803984,0.0026250397436838116,0.004655592067399707
4551,0.01139163684290038,0.00382271526339323,0.004875387410056132
4552,0.008551216132443569,0.003418703079720029,0.005020949774416647
4553,0.006521420149578994,0.005699081207555784,0.004740052790900249
4554,0.008498774924767706,0.005997110234398371,0.005213026415280896
4555,0.008237610764686577,0.00573213979993641,0.0047511185954945585
4556,0.009868237124554811,0.006157345479379377,0.005031143313115578
4557,0.010669311301080252,0.006879975015568238,0.004711675928933247
4558,0.00655749518565403,0.004981612862968796,0.0048170422284443855
4559,0.008642380483535718,0.0058999161541534425,0.005312300266075303
4560,0.007395642864956944,0.005300935724664539,0.004003698749461462
4561,0.006525587662771779,0.004973623363453873,0.0036190380412260224
4562,0.008295217952257664,0.005388575642812932,0.003537791604047383
4563,0.007358743008562503,0.004039055733970988,0.0035255413991931712
4564,0.0076764290663207625,0.005100981880642898,0.004449455697529658
4565,0.006824476499566752,0.0034697913511472834,0.003936442773114577
4566,0.00802024890472544,0.004216768793039979,0.0036009881233301875
4567,0.005214210178109094,0.004058853889362364,0.0028066001794815353
4568,0.007162045068182253,0.005002295256532545,0.003921690362368329
4569,0.005906711953643361,0.0031429022954446687,0.0035118442591478023
4570,0.006193706013200598,0.00584522508251322,0.003592439062392838
4571,0.005361288664537761,0.005101035185780949,0.003238666828805504
4572,0.006386583733154129,0.004773058078142825,0.003031543871297339
4573,0.006199870459798258,0.005010620264857553,0.0031588938368599397
4574,0.005191896617889397,0.006356618898991781,0.004022715856305995
4575,0.005644115210902215,0.005367705113467826,0.004916059800497397
4576,0.0072103621742610905,0.0041680980664031515,0.005202433245576544
4577,0.006389492310069927,0.0045946112895265435,0.004391766425664731
4578,0.004857931211721826,0.004597301631199937,0.0038340116618439542
4579,0.0059969646612245886,0.004970011156451835,0.0033645271010448214
4580,0.004638398771972779,0.005151364642890067,0.0029020793585711273
4581,0.007377496817930031,0.007271770915838713,0.0029998184624735595
4582,0.0049545220122837455,0.003748987986276122,0.0033903324889457405
4583,0.005994967727819714,0.003957248025044636,0.003013270755951804
4584,0.004943886171322995,0.007439468880146846,0.003306139431352308
4585,0.005926203760138779,0.004904260836464226,0.0032984469733314107
4586,0.007401286372405506,0.007659945202318085,0.004799980878563314
4587,0.007976880720563032,0.005876220452491639,0.004061187913268036
4588,0.00873632317675639,0.008237512644292304,0.004000255009500001
4589,0.009027397926314894,0.007995827148369524,0.003467074784486186
4590,0.009655259835765252,0.005709933506543678,0.0025055743776853183
4591,0.009590489734894065,0.00528719554143283,0.002147724728618411
4592,0.008821496727633911,0.00412642599083277,0.0017238077792777328
4593,0.009562749725204598,0.0049745891271315,0.002342714638554392
4594,0.012602256013808358,0.003836549514515617,0.002006550203776706
4595,0.01150428993389282,0.003676555710454016,0.0016566681050502311
4596,0.006049579515283486,0.002766282681536919,0.0015588298022812662
4597,0.00967019342470606,0.0020263979586013486,0.0016354669128166818
4598,0.008687485131528451,0.003472212031534066,0.0018740102561366045
4599,0.007579404149801262,0.0036364827890251624,0.0012373228551965068
4600,0.006221011906932485,0.0024169458915221623,0.001215025344455237
4601,0.009055137936004362,0.0035212747077153863,0.0014547701912879108
4602,0.005255364370887836,0.002367064824691944,0.0013162098986444135
4603,0.006940602518219846,0.00238025941415772,0.0019224227236553893
4604,0.005756203951149799,0.0023581660022337987,0.0021389576012072163
4605,0.0074352776518841505,0.0015393238274594209,0.002175054871510958
4606,0.005893297770554089,0.003662069255289594,0.002424841038092194
4607,0.0075156325156325145,0.006450241534987299,0.002970047415347878
4608,0.008177355469774243,0.006227868177020719,0.002901202546811175
4609,0.007506906784885123,0.007981804761465778,0.002992543323822214
4610,0.005325430686441516,0.007178521415809551,0.0028058912496508803
4611,0.0069370861789634355,0.009307519222773463,0.0028264878418961625
4612,0.006179814302557984,0.010814656153639204,0.0037812880493928265
4613,0.004572413146420366,0.009196484620213434,0.0031273870796212867
4614,0.007023605489309461,0.008377338292592532,0.0031563514383237037
4615,0.008257102571181993,0.008299387367183978,0.003421375748032143
4616,0.007949488003639628,0.008307483476975004,0.003956538240051336
4617,0.004759213242967756,0.0071360309495902725,0.003609184002096175
4618,0.00637664247772551,0.007217380861448658,0.0030100647512049674
4619,0.008163073054769807,0.008675558590812829,0.003087565576009336
4620,0.008428969078788573,0.009632533191855225,0.0037311122365051488
4621,0.008906540043724159,0.008355216660301408,0.0041036202284276254
4622,0.006979890012380988,0.006897082829286218,0.0032216499473818427
4623,0.008064224851228463,0.007101344982700916,0.0036321562361624
4624,0.00641571291390786,0.006083784388869136,0.0036367886521969724
4625,0.006719290203044716,0.003533422007998279,0.00408387879882487
4626,0.00797640319300969,0.005010689247977384,0.0037708456583649195
4627,0.008319485034286478,0.005496963802048549,0.003597303227503536
4628,0.009761314364202451,0.00649744480252955,0.0036193048519704914
4629,0.015609594309955321,0.005570528028155147,0.0035455804253955257
4630,0.011583212214981167,0.005858488655098827,0.004198320084298513
4631,0.012597263680296171,0.005813310982802508,0.0041307177670814035
4632,0.012519209631122989,0.0033924769517989853,0.004989272839812131
4633,0.012614107379450339,0.005218908523993271,0.004923807574038699
4634,0.011867818636771702,0.0035629060205331392,0.005831519105787211
4635,0.015370396417327828,0.005452181214893079,0.006323469644368193
4636,0.016323628236985636,0.0022173965394304378,0.005196859295472547
4637,0.010700133534068552,0.0015031672658791303,0.0053389471340164725
4638,0.011884401866351325,0.0029326354750083567,0.004837761964110193
4639,0.005674199446762624,0.005154365408602697,0.004862782312705271
4640,0.006477357379884456,0.004381343703377603,0.0032676434298362766
4641,0.00936930765450621,0.006541277303989169,0.0030545879390255354
4642,0.008155562848703642,0.008150929422115863,0.0032842934464862934
4643,0.01083006444017274,0.008135671610247882,0.0025111876652708703
4644,0.0077891255689089625,0.005524873745212729,0.0027414282344944904
4645,0.005793537923501822,0.004852068835119684,0.0031608316354079058
4646,0.003686556123379228,0.004220261847380492,0.004136209621571719
4647,0.0030137198007234105,0.004851689427960614,0.003499465779897212
4648,0.0031317125179941064,0.00866089967784883,0.003187657232341362
4649,0.004915321341314121,0.008094598433581485,0.0034138426203141146
4650,0.004290281185588045,0.008399284331487721,0.002730157190865973
4651,0.004283595799841287,0.005908655061197435,0.003454560334375434
4652,0.0033566279956171647,0.004579068138390172,0.0038163967516818063
4653,0.0029397030299557377,0.003854538430809618,0.0038386309803875294
4654,0.004533690003004082,0.004695988255310289,0.0034793731484997407
4655,0.003404901690100246,0.004920688225772972,0.0032206938755474966
4656,0.005297734088347807,0.006168843711216593,0.003403866292926386
4657,0.007014271996221455,0.006173490665016088,0.0035335286182743815
4658,0.006080097867101477,0.005328438040302447,0.003717869187822963
4659,0.005917738498965936,0.005880578931426391,0.0033197978190274025
4660,0.00777853313954397,0.004564910920843125,0.0031765418283137854
4661,0.006912254746189765,0.006508613796749392,0.0030653304921409693
4662,0.011139979822290291,0.008283138706867524,0.0035989947392104553
4663,0.012014897123200372,0.007808362384633572,0.0035408402588679943
4664,0.012724937183420939,0.008071783834495699,0.0042206184502024255
4665,0.008867773488712117,0.007311947311947312,0.00408862837214147
4666,0.009228046321909137,0.006522297539246692,0.004636963789506163
4667,0.012606206469022352,0.006675687777382693,0.00392639974304073
4668,0.010217353177641985,0.0051924534975382455,0.0036487575085417927
4669,0.007974927198753914,0.005686604669655516,0.003569211134696498
4670,0.00810142858879321,0.004923293906344753,0.003352912282034008
4671,0.009195010097537175,0.005607010691756456,0.003193056729266283
4672,0.007216135916496928,0.00628224568902535,0.003944310269425833
4673,0.009600040285960863,0.006685536685536686,0.00297033560515841
4674,0.01184064297782709,0.00570262443143799,0.002996169213426532
4675,0.007274828393961969,0.005907730060272434,0.002270976754798018
4676,0.006819180284884255,0.009184186811305456,0.00255737243410587
4677,0.008515054273177015,0.005667744057574566,0.00202918037278592
4678,0.007609184504491363,0.0050215070554053606,0.0025775465760057444
4679,0.007660627245464791,0.004989360921564312,0.003282629885095217
4680,0.007268186419810969,0.0032606376674173283,0.003794693578977093
4681,0.00773568589453066,0.003729506526116696,0.002953019416809864
4682,0.006874182776709853,0.003651445854835685,0.0032719950824727406
4683,0.006613409320990547,0.003850001222882579,0.003190480979386989
4684,0.005657746451970279,0.005023463667531464,0.004001559132529856
4685,0.0045896909615321165,0.006163312519244723,0.004338807913538267
4686,0.0032711071519735783,0.006438962794894999,0.003871122884990372
4687,0.0051292536852103636,0.0051777506862252624,0.0039006687542897096
4688,0.005829830017555649,0.004734549819295583,0.003577427537365904
4689,0.009779503822825124,0.0032293600937668733,0.0030164023615487407
4690,0.011288707949357768,0.0042662014695913,0.0032449858956225025
4691,0.011815420840691598,0.004519391468544011,0.002418894237076055
4692,0.011428059171741481,0.002866762866762867,0.0028045990988980205
4693,0.008903718289999878,0.004007655872062652,0.002830901336294248
4694,0.009289430318311184,0.0037550647720139244,0.0023600060271863044
4695,0.008581821307453075,0.0057379375175985355,0.003093635520445998
4696,0.007792511673378099,0.0039042972093819555,0.003096679044290755
4697,0.011742706417796669,0.004853972142107734,0.004002811090638518
4698,0.010597768991270795,0.005217168268015725,0.00364952801008271
4699,0.007179713587655825,0.005842196096433386,0.003701303832274556
4700,0.006175039027024587,0.006637991637991639,0.005113392856073904
